ANNEE,REGIONS / DISTRICTS,VILLES / COMMUNES,MALADIE,INCIDENCE SUR LA POPULATION GENERALE (%)
2015,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- EST,MALNUTRITION (0 - 4 ANS),4.24601459408609
2015,ABIDJAN 1-GRANDS PONTS,BOUAKÉ NORD- OUEST,MALNUTRITION (0 - 4 ANS),2.8794441007091525
2015,ABIDJAN 1-GRANDS PONTS,BOUAKÉ SUD,MALNUTRITION (0 - 4 ANS),18.439285615701
2015,ABIDJAN 1-GRANDS PONTS,SAKASSOU ,MALNUTRITION (0 - 4 ANS),19.929453262786595
2015,GBOKLE-NAWA-SAN-PEDRO,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),7.328496202285908
2015,ABIDJAN 1-GRANDS PONTS,GUEYO,MALNUTRITION (0 - 4 ANS),2.6566560785446143
2015,ABIDJAN 1-GRANDS PONTS,SAN-PEDRO,MALNUTRITION (0 - 4 ANS),15.47691804464032
2015,ABIDJAN 1-GRANDS PONTS,SASSANDRA,MALNUTRITION (0 - 4 ANS),5.403746825085658
2015,ABIDJAN 1-GRANDS PONTS,SOUBRE,MALNUTRITION (0 - 4 ANS),1.4722362609593709
2015,ABIDJAN 1-GRANDS PONTS,TABOU,MALNUTRITION (0 - 4 ANS),15.592433316624014
2015,GÔH,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),7.813018159629644
2015,ABIDJAN 1-GRANDS PONTS,GAGNOA,MALNUTRITION (0 - 4 ANS),10.551654583166828
2015,ABIDJAN 1-GRANDS PONTS,OUME,MALNUTRITION (0 - 4 ANS),1.51077246452969
2015,HAMBOL,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),10.950664907116028
2015,ABIDJAN 1-GRANDS PONTS,DABAKALA,MALNUTRITION (0 - 4 ANS),14.2389571152824
2015,ABIDJAN 1-GRANDS PONTS,KATIOLA,MALNUTRITION (0 - 4 ANS),10.639429726566656
2015,ABIDJAN 1-GRANDS PONTS,NIAKARAMADOUGOU,MALNUTRITION (0 - 4 ANS),6.347112887936364
2015,HAUT SASSANDRA,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),5.797055350348102
2015,ABIDJAN 1-GRANDS PONTS,DALOA,MALNUTRITION (0 - 4 ANS),9.22387666359204
2015,ABIDJAN 1-GRANDS PONTS,ISSIA,MALNUTRITION (0 - 4 ANS),2.668640887021797
2015,ABIDJAN 1-GRANDS PONTS,VAVOUA ,MALNUTRITION (0 - 4 ANS),3.178791305440382
2015,INDENIE DUABLIN,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),6.721955477957224
2015,ABIDJAN 1-GRANDS PONTS,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),3.4322090771384195
2015,ABIDJAN 1-GRANDS PONTS,AGNIBILEKROU,MALNUTRITION (0 - 4 ANS),14.02615044999151
2015,ABIDJAN 1-GRANDS PONTS,BETTIE,MALNUTRITION (0 - 4 ANS),2.389962158932484
2015,KABADOUGOU-BAFING-FOLON,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),31.01892467727785
2015,ABIDJAN 1-GRANDS PONTS,MINIGNAN,MALNUTRITION (0 - 4 ANS),31.65885242241572
2015,ABIDJAN 1-GRANDS PONTS,ODIENNE,MALNUTRITION (0 - 4 ANS),50.3347130665849
2015,ABIDJAN 1-GRANDS PONTS,TOUBA,MALNUTRITION (0 - 4 ANS),8.505041648399825
2015,LÔH-DJIBOUA,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),10.554215229875291
2015,ABIDJAN 1-GRANDS PONTS,DIVO,MALNUTRITION (0 - 4 ANS),11.2806389424401
2015,ABIDJAN 1-GRANDS PONTS,FRESCO,MALNUTRITION (0 - 4 ANS),19.45181255526083
2015,ABIDJAN 1-GRANDS PONTS,LAKOTA,MALNUTRITION (0 - 4 ANS),3.693213373320004
2015,MARAHOUE,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),5.142190815422749
2015,ABIDJAN 1-GRANDS PONTS,BOUAFLE,MALNUTRITION (0 - 4 ANS),5.627500169503017
2015,ABIDJAN 1-GRANDS PONTS,SINFRA,MALNUTRITION (0 - 4 ANS),4.179606323113924
2015,ABIDJAN 1-GRANDS PONTS,ZUENOULA,MALNUTRITION (0 - 4 ANS),5.276848755109625
2015,N'ZI-IFOU,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),5.395923376554079
2015,ABIDJAN 1-GRANDS PONTS,BOCANDA,MALNUTRITION (0 - 4 ANS),3.198452841416245
2015,ABIDJAN 1-GRANDS PONTS,BONGOUANOU,MALNUTRITION (0 - 4 ANS),4.218310592646599
2015,ABIDJAN 1-GRANDS PONTS,DAOUKRO,MALNUTRITION (0 - 4 ANS),7.887572069186419
2015,ABIDJAN 1-GRANDS PONTS,DIMBOKRO,MALNUTRITION (0 - 4 ANS),13.331324847480603
2015,ABIDJAN 1-GRANDS PONTS,M'BAHIAKRO,MALNUTRITION (0 - 4 ANS),1.1598405219282348
2015,ABIDJAN 1-GRANDS PONTS,PRIKRO,MALNUTRITION (0 - 4 ANS),6.723442402510085
2015,PORO-TCHOLOGO-BAGOUE,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),29.50430375031596
2015,ABIDJAN 1-GRANDS PONTS,BOUNDIALI,MALNUTRITION (0 - 4 ANS),11.790622049722018
2015,ABIDJAN 1-GRANDS PONTS,FERKE,MALNUTRITION (0 - 4 ANS),21.451075905525887
2015,ABIDJAN 1-GRANDS PONTS,KORHOGO,MALNUTRITION (0 - 4 ANS),32.96565184604693
2015,ABIDJAN 1-GRANDS PONTS,OUANGOLODOUGOU,MALNUTRITION (0 - 4 ANS),49.98823344838406
2015,ABIDJAN 1-GRANDS PONTS,TENGRELA,MALNUTRITION (0 - 4 ANS),15.502818694308056
2015,SUD-COMOE,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),7.632415203387064
2015,ABIDJAN 1-GRANDS PONTS,ABOISSO,MALNUTRITION (0 - 4 ANS),5.175802152044053
2015,ABIDJAN 1-GRANDS PONTS,ADIAKE,MALNUTRITION (0 - 4 ANS),1.5771713615023475
2015,ABIDJAN 1-GRANDS PONTS,GRAND-BASSAM,MALNUTRITION (0 - 4 ANS),19.055834378920952
2015,TONKPI,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),21.62462804861092
2015,ABIDJAN 1-GRANDS PONTS,BIANKOUMA,MALNUTRITION (0 - 4 ANS),8.359253499222396
2015,ABIDJAN 1-GRANDS PONTS,DANANE,MALNUTRITION (0 - 4 ANS),14.434434434434436
2015,ABIDJAN 1-GRANDS PONTS,MAN,MALNUTRITION (0 - 4 ANS),29.72332015810277
2015,ABIDJAN 1-GRANDS PONTS,ZOUAN HOUNIEN,MALNUTRITION (0 - 4 ANS),31.80537494581708
2015,WORODOUGOU-BERE,ABENGOUROU ,MALNUTRITION (0 - 4 ANS),7.445265664140964
2015,ABIDJAN 1-GRANDS PONTS,MANKONO,MALNUTRITION (0 - 4 ANS),8.105991384936692
2015,ABIDJAN 1-GRANDS PONTS,SEGUELA,MALNUTRITION (0 - 4 ANS),6.477995834209168
